VOLCANX020,NUMBER,NAME,LOCATION,STATUS,ELEV,TYPE,SbUnitID,TIMEFRAME,LAT,LON
3,,SKYRIDGE,S,83709,4438,4438 S SKYRIDGE,,Boise,43.56278527,-116.3285425
4,,SKYRIDGE,S,83709,4443,4443 S SKYRIDGE,,Boise,43.56261531,-116.3289882
6,,SKYRIDGE,S,83709,4461,4461 S SKYRIDGE,,Boise,43.56241518,-116.3289976
7,,SHETLAND,W,83709,11724,11724 W SHETLAND,,Boise,43.56233451,-116.3281004
7,,SHETLAND,W,83709,11752,11752 W SHETLAND,,Boise,43.56232618,-116.3284606
8,,SKYRIDGE,S,83709,4489,4489 S SKYRIDGE,,Boise,43.56219162,-116.3289634
0,,SKYRIDGE,S,83709,4507,4507 S SKYRIDGE,,Boise,43.56198771,-116.3289445
7,,SHETLAND,W,83709,11723,11723 W SHETLAND,,Boise,43.56209268,-116.3280219
3,,SKYRIDGE,S,83709,4534,4534 S SKYRIDGE,,Boise,43.56180192,-116.3284904
7,,SKYRIDGE,S,83709,4572,4572 S SKYRIDGE,,Boise,43.5616058,-116.3284886
9,,SKYRIDGE,S,83709,4590,4590 S SKYRIDGE,,Boise,43.56140562,-116.3284763
7,,SHETLAND,W,83709,11721,11721 W SHETLAND,,Boise,43.56212167,-116.3277807
7,,SHETLAND,W,83709,11729,11729 W SHETLAND,,Boise,43.56210649,-116.3283757
3,,SKYRIDGE,S,83709,4539,4539 S SKYRIDGE,,Boise,43.56179818,-116.3289266
8,,RIDGE,S,83709,4088,4088 S RIVA RIDGE,,Boise,43.56581393,-116.3257496
2,,ONEIDA,W,83709,11233,11233 W ONEIDA,,Boise,43.5689762,-116.3221584
1,,AMITY,W,83709,12100,12100 W AMITY,,Boise,43.56126909,-116.3332486
3,,ARABIAN,W,83709,11301,11301 W ARABIAN,,Boise,43.56416293,-116.3231659
2,,AMITY,W,83709,11230,11230 W AMITY,,Boise,43.56152299,-116.3222233
8,,ONEIDA,W,83709,11820,11820 W ONEIDA,,Boise,43.57044563,-116.3295352
8,,ONEIDA,W,83709,11852,11852 W ONEIDA,,Boise,43.57034205,-116.3299615
9,,ONEIDA,W,83709,11906,11906 W ONEIDA,,Boise,43.57030959,-116.3309524
8,,ONEIDA,W,83709,11874,11874 W ONEIDA,,Boise,43.57030826,-116.3304374
9,,ONEIDA,W,83709,11970,11970 W ONEIDA,,Boise,43.57017286,-116.331452
3,,MCCORMICK,S,83709,3630,3630 S MCCORMICK,,Boise,43.56988511,-116.3297511
6,,GALLATIN,S,83709,3667,3667 S GALLATIN,,Boise,43.5697996,-116.3316982
8,,ONEIDA,W,83709,11875,11875 W ONEIDA,,Boise,43.5699885,-116.3302423
9,,ONEIDA,W,83709,11903,11903 W ONEIDA,,Boise,43.57000248,-116.33068
5,,MCCORMICK,S,83709,3652,3652 S MCCORMICK,,Boise,43.56959724,-116.3297383
8,,GALLATIN,S,83709,3688,3688 S GALLATIN,,Boise,43.56952362,-116.3310693
5,,MCCORMICK,S,83709,3653,3653 S MCCORMICK,,Boise,43.56950697,-116.3301454
8,,GALLATIN,S,83709,3689,3689 S GALLATIN,,Boise,43.56951146,-116.3315943
7,,MCCORMICK,S,83709,3674,3674 S MCCORMICK,,Boise,43.56932188,-116.3297083
2,,GALLATIN,S,83709,3722,3722 S GALLATIN,,Boise,43.56912984,-116.3310976
2,,GALLATIN,S,83709,3721,3721 S GALLATIN,,Boise,43.5692273,-116.3314831
8,,VIEW,W,83709,11890,11890 W PEAK VIEW,,Boise,43.56902864,-116.3302317
9,,VIEW,W,83709,11936,11936 W PEAK VIEW,,Boise,43.56900291,-116.3306379
1,,MCCORMICK,S,83709,3716,3716 S MCCORMICK,,Boise,43.5690146,-116.3297544
4,,GALLATIN,S,83709,3743,3743 S GALLATIN,,Boise,43.56888123,-116.3314871
3,,MCCORMICK,S,83709,3738,3738 S MCCORMICK,,Boise,43.56891436,-116.3298692
9,,VIEW,W,83709,11937,11937 W PEAK VIEW,,Boise,43.56871061,-116.3307136
8,,VIEW,W,83709,11891,11891 W PEAK VIEW,,Boise,43.56868941,-116.3302315
7,,EDGESTONE,W,83709,11756,11756 W EDGESTONE,,Boise,43.56391529,-116.3286276
7,,EDGESTONE,W,83709,11738,11738 W EDGESTONE,,Boise,43.56389805,-116.3283059
9,,ONEIDA,W,83709,11938,11938 W ONEIDA,,Boise,43.57026101,-116.3313608
0,,DESCHUTES,W,83709,12030,12030 W DESCHUTES,,Boise,43.57181147,-116.3333984
0,,DESCHUTES,W,83709,12028,12028 W DESCHUTES,,Boise,43.57176751,-116.3327329
0,,DESCHUTES,W,83709,12016,12016 W DESCHUTES,,Boise,43.57176576,-116.3322368
8,,DESCHUTES,W,83709,11874,11874 W DESCHUTES,,Boise,43.57180394,-116.3302962
0,,DESCHUTES,W,83709,12032,12032 W DESCHUTES,,Boise,43.57165693,-116.3337055
9,,DESCHUTES,W,83709,11974,11974 W DESCHUTES,,Boise,43.5717471,-116.3317263
8,,DESCHUTES,W,83709,11836,11836 W DESCHUTES,,Boise,43.57178875,-116.3299471
9,,DESCHUTES,W,83709,11952,11952 W DESCHUTES,,Boise,43.57173889,-116.3312509
9,,DESCHUTES,W,83709,11910,11910 W DESCHUTES,,Boise,43.57173938,-116.3307491
8,,DESCHUTES,W,83709,11818,11818 W DESCHUTES,,Boise,43.57163727,-116.3299222
8,,HERITAGE,S,83709,3483,3483 S HERITAGE,,Boise,43.57144593,-116.3338223
6,,ZION,S,83709,3467,3467 S ZION,,Boise,43.57142144,-116.3327944
8,,HERITAGE,S,83709,3488,3488 S HERITAGE,,Boise,43.57136442,-116.3333837
7,,MCCORMICK,S,83709,3477,3477 S MCCORMICK,,Boise,43.57135226,-116.3302913
8,,MCCORMICK,S,83709,3480,3480 S MCCORMICK,,Boise,43.57139648,-116.3298919
9,,WINEMA,S,83709,3498,3498 S WINEMA,,Boise,43.57136703,-116.331155
0,,DESCHUTES,W,83709,12011,12011 W DESCHUTES,,Boise,43.57145725,-116.3319592
9,,DESCHUTES,W,83709,11907,11907 W DESCHUTES,,Boise,43.57146986,-116.3307716
9,,HERITAGE,S,83709,3499,3499 S HERITAGE,,Boise,43.57121872,-116.3337975
9,,ZION,S,83709,3499,3499 S ZION,,Boise,43.57119384,-116.332779
1,,WINEMA,S,83709,3511,3511 S WINEMA,,Boise,43.5711604,-116.3316566
2,,MCCORMICK,S,83709,3522,3522 S MCCORMICK,,Boise,43.57117449,-116.3298421
1,,WINEMA,S,83709,3516,3516 S WINEMA,,Boise,43.57115346,-116.3310454
0,,ZION,S,83709,3502,3502 S ZION,,Boise,43.57115076,-116.3323939
2,,MCCORMICK,S,83709,3525,3525 S MCCORMICK,,Boise,43.57114153,-116.3304029
2,,HERITAGE,S,83709,3520,3520 S HERITAGE,,Boise,43.57109747,-116.3333538
2,,ZION,S,83709,3521,3521 S ZION,,Boise,43.57099487,-116.3327658
2,,HERITAGE,S,83709,3527,3527 S HERITAGE,,Boise,43.5709912,-116.3338029
3,,WINEMA,S,83709,3534,3534 S WINEMA,,Boise,43.57096229,-116.3311162
2,,ZION,S,83709,3524,3524 S ZION,,Boise,43.57093417,-116.3321959
2,,WINEMA,S,83709,3523,3523 S WINEMA,,Boise,43.57099488,-116.3316107
3,,WINEMA,S,83709,3535,3535 S WINEMA,,Boise,43.57095269,-116.3313755
4,,MCCORMICK,S,83709,3543,3543 S MCCORMICK,,Boise,43.57096598,-116.3302396
4,,HERITAGE,S,83709,3542,3542 S HERITAGE,,Boise,43.57082235,-116.3333785
4,,HERITAGE,S,83709,3543,3543 S HERITAGE,,Boise,43.57075558,-116.3338119
4,,ZION,S,83709,3546,3546 S ZION,,Boise,43.57074115,-116.3322413
6,,HERITAGE,S,83709,3565,3565 S HERITAGE,,Boise,43.57052828,-116.3338059
6,,ZION,S,83709,3568,3568 S ZION,,Boise,43.57066761,-116.3324324
7,,HERITAGE,S,83709,3576,3576 S HERITAGE,,Boise,43.5705034,-116.3332264
9,,HERITAGE,S,83709,3597,3597 S HERITAGE,,Boise,43.57029003,-116.3337961
1,,HERITAGE,S,83709,3614,3614 S HERITAGE,,Boise,43.57010463,-116.3333932
1,,HERITAGE,S,83709,3619,3619 S HERITAGE,,Boise,43.57004898,-116.3337975
0,,PONTLER,W,83709,12076,12076 W PONTLER,,Boise,43.56989566,-116.3328054
0,,PONTLER,W,83709,12094,12094 W PONTLER,,Boise,43.56983477,-116.3330199
3,,HERITAGE,S,83709,3636,3636 S HERITAGE,,Boise,43.5698935,-116.3333752
0,,PONTLER,W,83709,12058,12058 W PONTLER,,Boise,43.56982382,-116.3325689
3,,HERITAGE,S,83709,3637,3637 S HERITAGE,,Boise,43.56981343,-116.3337952
0,,PONTLER,W,83709,12061,12061 W PONTLER,,Boise,43.56962936,-116.3325388
6,,HERITAGE,S,83709,3663,3663 S HERITAGE,,Boise,43.56958611,-116.333793
6,,HERITAGE,S,83709,3668,3668 S HERITAGE,,Boise,43.56952287,-116.3333716
0,,PONTLER,W,83709,12095,12095 W PONTLER,,Boise,43.56951077,-116.3329811
0,,PONTLER,W,83709,12073,12073 W PONTLER,,Boise,43.56950999,-116.3326953
9,,HERITAGE,S,83709,3690,3690 S HERITAGE,,Boise,43.56929154,-116.3333797
1,,HERITAGE,S,83709,3717,3717 S HERITAGE,,Boise,43.56914521,-116.3337828
0,,VIEW,W,83709,12064,12064 W PEAK VIEW,,Boise,43.5690753,-116.3327203
0,,VIEW,W,83709,12032,12032 W PEAK VIEW,,Boise,43.56907687,-116.3324119
2,,HERITAGE,S,83709,3728,3728 S HERITAGE,,Boise,43.56906022,-116.3333888
0,,VIEW,W,83709,12086,12086 W PEAK VIEW,,Boise,43.56900894,-116.332995
3,,HERITAGE,S,83709,3739,3739 S HERITAGE,,Boise,43.56895616,-116.3338074
0,,VIEW,W,83709,12010,12010 W PEAK VIEW,,Boise,43.56891316,-116.3322745
0,,VIEW,W,83709,12037,12037 W PEAK VIEW,,Boise,43.56876307,-116.3324001
5,,HERITAGE,S,83709,3751,3751 S HERITAGE,,Boise,43.56882248,-116.3337419
0,,VIEW,W,83709,12065,12065 W PEAK VIEW,,Boise,43.56869264,-116.3326012
0,,VIEW,W,83709,12089,12089 W PEAK VIEW,,Boise,43.56875641,-116.3328998
7,,HERITAGE,S,83709,3773,3773 S HERITAGE,,Boise,43.56875677,-116.3336178
1,,VIEW,W,83709,12101,12101 W PEAK VIEW,,Boise,43.56874673,-116.3331855
0,,DESCHUTES,W,83709,12017,12017 W DESCHUTES,,Boise,43.57144291,-116.3322854
1,,CORBARI,S,83709,4411,4411 S CORBARI,,Boise,43.563068,-116.3279052
0,,DESCHUTES,W,83709,12005,12005 W DESCHUTES,,Boise,43.57144039,-116.3316356
4,,ZION,S,83709,3543,3543 S ZION,,Boise,43.57082662,-116.332811
6,,GALLATIN,S,83709,3660,3660 S GALLATIN,,Boise,43.56983746,-116.3313185
9,,CLOVERDALE,S,83709,3399,3399 S CLOVERDALE,,Boise,43.57211071,-116.3345877
2,,CLOVERDALE,S,83709,3223,3223 S CLOVERDALE,,Boise,43.5737264,-116.3348232
3,,CLOVERDALE,S,83709,3333,3333 S CLOVERDALE,,Boise,43.57278539,-116.3346982
1,,CLOVERDALE,S,83709,3411,3411 S CLOVERDALE,,Boise,43.57192288,-116.3347133
7,,CLOVERDALE,S,83709,3475,3475 S CLOVERDALE,,Boise,43.57144495,-116.334771
5,,CLOVERDALE,S,83709,3755,3755 S CLOVERDALE,,Boise,43.56825019,-116.3348938
9,,CLOVERDALE,S,83709,4291,4291 S CLOVERDALE,,Boise,43.56439021,-116.3348196
4,,AMITY,W,83709,12408,12408 W AMITY,,Boise,43.56138314,-116.3372158
7,,CLOVERDALE,S,83709,3279,3279 S CLOVERDALE,,Boise,43.57324622,-116.3349516
6,,CLOVERDALE,S,83709,3365,3365 S CLOVERDALE,,Boise,43.57239645,-116.3349056
5,,CLOVERDALE,S,83709,4055,4055 S CLOVERDALE,,Boise,43.56604987,-116.3345864
5,,AMITY,W,83709,12504,12504 W AMITY,,Boise,43.56138603,-116.3384972
0,,CLOVERDALE,S,83709,4203,4203 S CLOVERDALE,,Boise,43.56511637,-116.3345981
2,,SEABISCUIT,S,83709,4429,4429 S SEABISCUIT,,Boise,43.56282641,-116.3362165
3,,SEABISCUIT,S,83709,4438,4438 S SEABISCUIT,,Boise,43.56262563,-116.3358868
4,,SEABISCUIT,S,83709,4447,4447 S SEABISCUIT,,Boise,43.56255794,-116.3362139
6,,SEABISCUIT,S,83709,4466,4466 S SEABISCUIT,,Boise,43.56238156,-116.3358649
7,,SEABISCUIT,S,83709,4475,4475 S SEABISCUIT,,Boise,43.56224083,-116.3362023
9,,SEABISCUIT,S,83709,4494,4494 S SEABISCUIT,,Boise,43.56216716,-116.3358864
0,,SEABISCUIT,S,83709,4503,4503 S SEABISCUIT,,Boise,43.56196354,-116.3362156
2,,SEABISCUIT,S,83709,4522,4522 S SEABISCUIT,,Boise,43.56186167,-116.3358476
2,,CLOVERDALE,S,83709,4521,4521 S CLOVERDALE,,Boise,43.56180262,-116.3351388
4,,SEABISCUIT,S,83709,4541,4541 S SEABISCUIT,,Boise,43.56172356,-116.3362078
6,,CLOVERDALE,S,83709,4563,4563 S CLOVERDALE,,Boise,43.56174253,-116.3348272
6,,SEABISCUIT,S,83709,4569,4569 S SEABISCUIT,,Boise,43.56145222,-116.3361976
2,,AMITY,W,83709,12200,12200 W AMITY,,Boise,43.56138712,-116.335313
2,,AMITY,W,83709,12212,12212 W AMITY,,Boise,43.56137926,-116.3357411
8,,CLOVERDALE,S,83709,4585,4585 S CLOVERDALE,,Boise,43.56134381,-116.3348647
3,,SEABISCUIT,S,83709,4436,4436 S SEABISCUIT,,Boise,43.5627668,-116.335868
2,,AMITY,W,83709,12210,12210 W AMITY,,Boise,43.56134041,-116.3356624
5,,WOODMURRA,W,83709,12556,12556 W WOODMURRA,,Boise,43.56080385,-116.3390442
5,,WOODMURRA,W,83709,12550,12550 W WOODMURRA,,Boise,43.56067073,-116.3386698
5,,WOODMURRA,W,83709,12524,12524 W WOODMURRA,,Boise,43.56067202,-116.3384199
5,,WOODMURRA,W,83709,12500,12500 W WOODMURRA,,Boise,43.5606675,-116.3381323
5,,WOODMURRA,W,83709,12562,12562 W WOODMURRA,,Boise,43.56059481,-116.3390616
7,,WILLANDRA,S,83709,4677,4677 S WILLANDRA,,Boise,43.56035081,-116.3379783
3,,DALRYMPLE,W,83709,12392,12392 W DALRYMPLE,,Boise,43.56042393,-116.3367889
4,,DALRYMPLE,W,83709,12406,12406 W DALRYMPLE,,Boise,43.56041898,-116.336952
3,,DALRYMPLE,W,83709,12378,12378 W DALRYMPLE,,Boise,43.56031446,-116.3366068
5,,WOODMURRA,W,83709,12557,12557 W WOODMURRA,,Boise,43.5603633,-116.3390787
4,,DALRYMPLE,W,83709,12420,12420 W DALRYMPLE,,Boise,43.56026534,-116.337091
5,,WOODMURRA,W,83709,12553,12553 W WOODMURRA,,Boise,43.56047058,-116.3386659
5,,WOODMURRA,W,83709,12525,12525 W WOODMURRA,,Boise,43.56045981,-116.3383951
3,,DALRYMPLE,W,83709,12366,12366 W DALRYMPLE,,Boise,43.56020505,-116.3364124
3,,DALRYMPLE,W,83709,12350,12350 W DALRYMPLE,,Boise,43.56014921,-116.3362016
4,,DALRYMPLE,W,83709,12432,12432 W DALRYMPLE,,Boise,43.56012855,-116.3372529
5,,DALRYMPLE,W,83709,12554,12554 W DALRYMPLE,,Boise,43.56004199,-116.3390653
3,,DALRYMPLE,W,83709,12324,12324 W DALRYMPLE,,Boise,43.56004497,-116.3359686
4,,DALRYMPLE,W,83709,12444,12444 W DALRYMPLE,,Boise,43.56002119,-116.3374621
3,,DALRYMPLE,W,83709,12306,12306 W DALRYMPLE,,Boise,43.5599745,-116.3357011
5,,DALRYMPLE,W,83709,12548,12548 W DALRYMPLE,,Boise,43.55994164,-116.3386627
3,,DALRYMPLE,W,83709,12393,12393 W DALRYMPLE,,Boise,43.56011412,-116.3367134
5,,DALRYMPLE,W,83709,12522,12522 W DALRYMPLE,,Boise,43.55993694,-116.3383751
4,,DALRYMPLE,W,83709,12490,12490 W DALRYMPLE,,Boise,43.55993841,-116.3380884
2,,DALRYMPLE,W,83709,12288,12288 W DALRYMPLE,,Boise,43.55993807,-116.3354169
2,,DALRYMPLE,W,83709,12262,12262 W DALRYMPLE,,Boise,43.5599395,-116.3351378
3,,DALRYMPLE,W,83709,12379,12379 W DALRYMPLE,,Boise,43.56005112,-116.336561
5,,DALRYMPLE,W,83709,12558,12558 W DALRYMPLE,,Boise,43.5598533,-116.3390672
4,,STAATEN,S,83709,4746,4746 S STAATEN,,Boise,43.55982218,-116.3349801
3,,DALRYMPLE,W,83709,12367,12367 W DALRYMPLE,,Boise,43.55993807,-116.3363647
4,,DALRYMPLE,W,83709,12439,12439 W DALRYMPLE,,Boise,43.5598889,-116.3370801
3,,DALRYMPLE,W,83709,12343,12343 W DALRYMPLE,,Boise,43.55986763,-116.3361264
3,,DALRYMPLE,W,83709,12321,12321 W DALRYMPLE,,Boise,43.5597789,-116.3359198
4,,DALRYMPLE,W,83709,12441,12441 W DALRYMPLE,,Boise,43.55981131,-116.3373009
6,,STAATEN,S,83709,4768,4768 S STAATEN,,Boise,43.5596406,-116.3350189
3,,DALRYMPLE,W,83709,12305,12305 W DALRYMPLE,,Boise,43.55975512,-116.3356414
2,,DALRYMPLE,W,83709,12287,12287 W DALRYMPLE,,Boise,43.55974336,-116.3354611
5,,DALRYMPLE,W,83709,12553,12553 W DALRYMPLE,,Boise,43.55963703,-116.3390003
5,,DALRYMPLE,W,83709,12549,12549 W DALRYMPLE,,Boise,43.55972153,-116.3386406
5,,DALRYMPLE,W,83709,12521,12521 W DALRYMPLE,,Boise,43.55971387,-116.3383652
4,,DALRYMPLE,W,83709,12477,12477 W DALRYMPLE,,Boise,43.55970465,-116.3378248
8,,STAATEN,S,83709,4780,4780 S STAATEN,,Boise,43.55947175,-116.3350465
3,,BILLABONG,W,83709,12376,12376 W BILLABONG,,Boise,43.55931214,-116.3365528
0,,STAATEN,S,83709,4802,4802 S STAATEN,,Boise,43.55930721,-116.3350392
3,,BILLABONG,W,83709,12390,12390 W BILLABONG,,Boise,43.55928583,-116.3367675
3,,BILLABONG,W,83709,12362,12362 W BILLABONG,,Boise,43.55928801,-116.3363441
3,,BILLABONG,W,83709,12344,12344 W BILLABONG,,Boise,43.55927654,-116.3361064
3,,BILLABONG,W,83709,12318,12318 W BILLABONG,,Boise,43.55924801,-116.3358855
3,,BILLABONG,W,83709,12306,12306 W BILLABONG,,Boise,43.55923237,-116.335659
2,,BILLABONG,W,83709,12284,12284 W BILLABONG,,Boise,43.55921248,-116.3354268
2,,STAATEN,S,83709,4826,4826 S STAATEN,,Boise,43.55908387,-116.3349965
3,,BILLABONG,W,83709,12399,12399 W BILLABONG,,Boise,43.55902477,-116.336881
3,,BILLABONG,W,83709,12345,12345 W BILLABONG,,Boise,43.55904176,-116.336139
3,,BILLABONG,W,83709,12381,12381 W BILLABONG,,Boise,43.55907643,-116.3366117
3,,BILLABONG,W,83709,12319,12319 W BILLABONG,,Boise,43.55901282,-116.3359011
3,,BILLABONG,W,83709,12363,12363 W BILLABONG,,Boise,43.55906932,-116.3363627
3,,BILLABONG,W,83709,12307,12307 W BILLABONG,,Boise,43.55900124,-116.335686
2,,BILLABONG,W,83709,12261,12261 W BILLABONG,,Boise,43.5589492,-116.3351161
2,,BILLABONG,W,83709,12283,12283 W BILLABONG,,Boise,43.55899009,-116.335419
0,,WILLANDRA,S,83709,4802,4802 S WILLANDRA,,Boise,43.55939978,-116.3372147
4,,DALRYMPLE,W,83709,12495,12495 W DALRYMPLE,,Boise,43.55972364,-116.3380635
2,,MACUMBO,W,83709,12253,12253 W MACUMBO,,Boise,43.55817211,-116.3350776
3,,AMITY,W,83709,12329,12329 W AMITY,,Boise,43.56098558,-116.3357789
5,,BILLABONG,W,83709,12560,12560 W BILLABONG,,Boise,43.55929616,-116.3389987
5,,BILLABONG,W,83709,12524,12524 W BILLABONG,,Boise,43.55919284,-116.3383178
5,,BILLABONG,W,83709,12542,12542 W BILLABONG,,Boise,43.55918862,-116.3386375
4,,BILLABONG,W,83709,12496,12496 W BILLABONG,,Boise,43.55918962,-116.3379764
4,,BILLABONG,W,83709,12448,12448 W BILLABONG,,Boise,43.5591786,-116.337684
5,,BILLABONG,W,83709,12568,12568 W BILLABONG,,Boise,43.55906631,-116.3390484
5,,BILLABONG,W,83709,12561,12561 W BILLABONG,,Boise,43.55886382,-116.3389687
5,,BILLABONG,W,83709,12539,12539 W BILLABONG,,Boise,43.5589645,-116.3386314
4,,BILLABONG,W,83709,12497,12497 W BILLABONG,,Boise,43.55896276,-116.3380015
4,,BILLABONG,W,83709,12451,12451 W BILLABONG,,Boise,43.5589645,-116.3376639
5,,BILLABONG,W,83709,12523,12523 W BILLABONG,,Boise,43.5589588,-116.3383042
4,,BILLABONG,W,83709,12425,12425 W BILLABONG,,Boise,43.55896123,-116.3373338
9,,WILLANDRA,S,83709,4892,4892 S WILLANDRA,,Boise,43.55867399,-116.3369294
3,,MACUMBO,W,83709,12336,12336 W MACUMBO,,Boise,43.5585234,-116.3360718
3,,MACUMBO,W,83709,12314,12314 W MACUMBO,,Boise,43.55851827,-116.3358011
2,,MACUMBO,W,83709,12280,12280 W MACUMBO,,Boise,43.5585167,-116.335472
3,,MACUMBO,W,83709,12350,12350 W MACUMBO,,Boise,43.55847341,-116.3363598
2,,MACUMBO,W,83709,12248,12248 W MACUMBO,,Boise,43.55846083,-116.335032
2,,MACUMBO,W,83709,12249,12249 W MACUMBO,,Boise,43.55828661,-116.3350397
3,,MACUMBO,W,83709,12342,12342 W MACUMBO,,Boise,43.55814146,-116.336267
3,,MACUMBO,W,83709,12315,12315 W MACUMBO,,Boise,43.55828867,-116.3357295
2,,MACUMBO,W,83709,12277,12277 W MACUMBO,,Boise,43.55828705,-116.3354098
3,,ROCKHAMPTON,W,83709,12351,12351 W ROCKHAMPTON,,Boise,43.55751613,-116.3361808
2,,STAATEN,S,83709,5022,5022 S STAATEN,,Boise,43.55750809,-116.3350407
3,,STAATEN,S,83709,5033,5033 S STAATEN,,Boise,43.55735679,-116.3356164
3,,ROCKHAMPTON,W,83709,12363,12363 W ROCKHAMPTON,,Boise,43.5573763,-116.336302
2,,STAATEN,S,83709,5027,5027 S STAATEN,,Boise,43.55735568,-116.3354409
3,,STAATEN,S,83709,5034,5034 S STAATEN,,Boise,43.55730212,-116.3350189
5,,STAATEN,S,83709,5050,5050 S STAATEN,,Boise,43.55713521,-116.335006
3,,STAATEN,S,83709,5039,5039 S STAATEN,,Boise,43.55716669,-116.3357129
5,,STAATEN,S,83709,5051,5051 S STAATEN,,Boise,43.55703111,-116.3353614
7,,STAATEN,S,83709,5076,5076 S STAATEN,,Boise,43.5569541,-116.3350193
8,,STAATEN,S,83709,5085,5085 S STAATEN,,Boise,43.5568837,-116.3353562
8,,STAATEN,S,83709,5088,5088 S STAATEN,,Boise,43.55679273,-116.3350262
3,,LACHLAN,W,83709,12312,12312 W LACHLAN,,Boise,43.55676908,-116.3358294
3,,LACHLAN,W,83709,12334,12334 W LACHLAN,,Boise,43.55675106,-116.3361008
3,,LACHLAN,W,83709,12350,12350 W LACHLAN,,Boise,43.55671633,-116.3363532
3,,LACHLAN,W,83709,12376,12376 W LACHLAN,,Boise,43.55668695,-116.3366329
3,,LACHLAN,W,83709,12398,12398 W LACHLAN,,Boise,43.55667988,-116.3369421
0,,STAATEN,S,83709,5102,5102 S STAATEN,,Boise,43.55661736,-116.3350245
1,,STAATEN,S,83709,5119,5119 S STAATEN,,Boise,43.55647925,-116.3353519
2,,STAATEN,S,83709,5124,5124 S STAATEN,,Boise,43.55643628,-116.3350303
3,,LACHLAN,W,83709,12311,12311 W LACHLAN,,Boise,43.55653442,-116.3357614
3,,LACHLAN,W,83709,12333,12333 W LACHLAN,,Boise,43.55651102,-116.335979
3,,LACHLAN,W,83709,12347,12347 W LACHLAN,,Boise,43.55647641,-116.3362087
3,,LACHLAN,W,83709,12365,12365 W LACHLAN,,Boise,43.55645297,-116.3364338
3,,LACHLAN,W,83709,12379,12379 W LACHLAN,,Boise,43.55642129,-116.3366598
3,,LACHLAN,W,83709,12391,12391 W LACHLAN,,Boise,43.55641727,-116.3369087
3,,ROCKHAMPTON,W,83709,12375,12375 W ROCKHAMPTON,,Boise,43.5571917,-116.3366196
3,,ROCKHAMPTON,W,83709,12397,12397 W ROCKHAMPTON,,Boise,43.55718111,-116.3369128
3,,ROCKHAMPTON,W,83709,12369,12369 W ROCKHAMPTON,,Boise,43.55726592,-116.3364971
5,,MACUMBO,W,83709,12596,12596 W MACUMBO,,Boise,43.55840609,-116.3392484
5,,MACUMBO,W,83709,12572,12572 W MACUMBO,,Boise,43.55840052,-116.3389674
5,,MACUMBO,W,83709,12514,12514 W MACUMBO,,Boise,43.55840385,-116.3383196
4,,MACUMBO,W,83709,12454,12454 W MACUMBO,,Boise,43.5584036,-116.3377019
4,,MACUMBO,W,83709,12482,12482 W MACUMBO,,Boise,43.55839843,-116.3380065
5,,MACUMBO,W,83709,12540,12540 W MACUMBO,,Boise,43.55839188,-116.3386137
4,,MACUMBO,W,83709,12426,12426 W MACUMBO,,Boise,43.55839833,-116.3373586
4,,WALCOTT,S,83709,4949,4949 S WALCOTT,,Boise,43.55813914,-116.338992
5,,WALCOTT,S,83709,4950,4950 S WALCOTT,,Boise,43.55809773,-116.3386494
7,,WALCOTT,S,83709,4973,4973 S WALCOTT,,Boise,43.55793567,-116.3389862
7,,WALCOTT,S,83709,4974,4974 S WALCOTT,,Boise,43.55788403,-116.3386652
9,,WALCOTT,S,83709,4996,4996 S WALCOTT,,Boise,43.55774172,-116.3386676
9,,WALCOTT,S,83709,4995,4995 S WALCOTT,,Boise,43.55772478,-116.3389879
1,,WALCOTT,S,83709,5017,5017 S WALCOTT,,Boise,43.55753666,-116.3389644
1,,WALCOTT,S,83709,5012,5012 S WALCOTT,,Boise,43.55760422,-116.3387199
3,,WALCOTT,S,83709,5033,5033 S WALCOTT,,Boise,43.55733305,-116.3390691
4,,WALCOTT,S,83709,5041,5041 S WALCOTT,,Boise,43.5572753,-116.3389528
5,,ROCKHAMPTON,W,83709,12515,12515 W ROCKHAMPTON,,Boise,43.55720481,-116.3382976
4,,ROCKHAMPTON,W,83709,12443,12443 W ROCKHAMPTON,,Boise,43.55720918,-116.3374481
4,,ROCKHAMPTON,W,83709,12489,12489 W ROCKHAMPTON,,Boise,43.55719572,-116.3380637
4,,ROCKHAMPTON,W,83709,12467,12467 W ROCKHAMPTON,,Boise,43.55719718,-116.3377799
5,,ROCKHAMPTON,W,83709,12531,12531 W ROCKHAMPTON,,Boise,43.55718041,-116.3385737
5,,LACHLAN,W,83709,12588,12588 W LACHLAN,,Boise,43.55667702,-116.3392306
4,,LACHLAN,W,83709,12438,12438 W LACHLAN,,Boise,43.55668582,-116.3375212
5,,LACHLAN,W,83709,12540,12540 W LACHLAN,,Boise,43.55667043,-116.338579
5,,LACHLAN,W,83709,12512,12512 W LACHLAN,,Boise,43.55667245,-116.3381868
4,,LACHLAN,W,83709,12476,12476 W LACHLAN,,Boise,43.55667407,-116.3378718
5,,LACHLAN,W,83709,12564,12564 W LACHLAN,,Boise,43.55666176,-116.3389976
5,,LACHLAN,W,83709,12539,12539 W LACHLAN,,Boise,43.55643262,-116.3385875
4,,LACHLAN,W,83709,12435,12435 W LACHLAN,,Boise,43.55643823,-116.3374975
5,,LACHLAN,W,83709,12511,12511 W LACHLAN,,Boise,43.55643114,-116.3382094
